ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5099939,F,N,Y,3,54000.0,State servant,Secondary / secondary special,Married,House / apartment,-13940,-2133,1,1,1,0,Core staff,5.0,1
5099907,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,-10927,-1860,1,0,0,0,Core staff,4.0,1
5099882,F,N,Y,0,112500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10244,-279,1,0,1,1,,1.0,1
5099859,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17926,-399,1,0,0,0,Cooking staff,2.0,1
5099837,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-17472,365243,1,0,0,1,,2.0,1
5099793,M,Y,N,0,252000.0,Working,Higher education,Married,House / apartment,-15227,-5300,1,1,1,0,Laborers,2.0,1
5099744,F,Y,Y,1,193500.0,Commercial associate,Higher education,Married,House / apartment,-10716,-491,1,0,0,0,Sales staff,3.0,1
5096833,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16896,-128,1,0,0,0,Drivers,1.0,1
5096443,F,N,N,1,144000.0,Commercial associate,Higher education,Married,House / apartment,-12753,-1315,1,1,1,0,,3.0,1
5096344,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688,-1162,1,1,0,0,Laborers,2.0,1
5096327,F,Y,N,0,162000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23240,365243,1,0,1,0,,1.0,1
5096300,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9320,-2257,1,0,0,0,High skill tech staff,3.0,1
5096297,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-10939,-2288,1,1,0,0,Managers,2.0,1
5096262,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15692,-9136,1,1,1,0,,3.0,1
5096240,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17087,-7310,1,1,1,0,Medicine staff,2.0,1
5096229,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17551,-2015,1,1,1,0,Laborers,2.0,1
5096170,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19601,-796,1,0,0,0,High skill tech staff,2.0,1
5096149,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-10267,-2593,1,1,0,0,Sales staff,1.0,1
5096052,M,N,N,0,67500.0,Working,Higher education,Single / not married,With parents,-11686,-2227,1,1,1,0,Laborers,1.0,1
5096036,F,N,N,0,202500.0,Working,Higher education,Married,Municipal apartment,-17822,-10689,1,1,0,0,Security staff,2.0,1
5096467,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-19410,-5545,1,1,0,0,Managers,3.0,1
5096525,F,N,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13425,-584,1,1,0,0,Cleaning staff,2.0,1
5096760,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9980,-128,1,0,1,0,Sales staff,3.0,1
5096810,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19294,365243,1,0,1,0,,2.0,1
5096769,F,N,Y,2,135000.0,State servant,Higher education,Married,House / apartment,-10932,-1680,1,0,0,0,,4.0,1
5096763,M,Y,N,1,211500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14290,-2470,1,0,0,0,Drivers,3.0,1
5096758,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17142,-2166,1,0,0,0,Managers,2.0,1
5096615,F,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,With parents,-9538,-827,1,0,0,0,Medicine staff,3.0,1
5096730,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910,-2349,1,1,0,0,Laborers,2.0,1
5096634,F,N,N,0,157500.0,Commercial associate,Higher education,Married,With parents,-10096,-1374,1,0,1,0,,2.0,1
5096619,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3.0,1
5099959,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20665,365243,1,0,0,0,,2.0,1
5105469,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21074,365243,1,0,0,0,,2.0,1
5100236,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23657,365243,1,0,0,0,,1.0,1
5104977,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-19431,-1843,1,1,1,0,,2.0,1
5104913,M,Y,N,0,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10962,-3518,1,1,0,0,Laborers,1.0,1
5104906,F,Y,Y,0,360450.0,State servant,Secondary / secondary special,Married,House / apartment,-18854,-8509,1,0,0,0,,2.0,1
5104894,F,N,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17641,-2512,1,0,0,0,Realty agents,2.0,1
5104879,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21774,365243,1,0,0,0,,2.0,1
5104872,M,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22791,365243,1,0,1,0,,2.0,1
5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12417,-2499,1,0,0,0,High skill tech staff,3.0,1
5100437,F,N,N,4,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13015,-1375,1,1,1,0,,6.0,1
5100432,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14330,-2530,1,0,0,0,Core staff,3.0,1
5100425,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17015,-613,1,0,0,0,Drivers,1.0,1
5100411,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13251,-3839,1,1,0,0,Accountants,2.0,1
5100389,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,-9086,-734,1,0,0,0,Core staff,3.0,1
5118205,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,1
5117388,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,1
5100303,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15048,-1375,1,0,1,0,Accountants,2.0,1
5100301,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12666,-1648,1,0,1,0,Laborers,1.0,1
5100300,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20085,365243,1,0,1,0,,2.0,1
5100298,M,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-12299,-279,1,0,0,0,,2.0,1
5100287,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11137,-1496,1,1,1,0,Medicine staff,4.0,1
5100268,F,N,Y,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-15910,-399,1,0,1,0,Laborers,1.0,1
5105036,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14968,-118,1,0,0,0,Laborers,3.0,1
5105077,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-17763,-2493,1,0,1,0,,2.0,1
5105265,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-10705,-149,1,0,0,0,Core staff,4.0,1
5105455,M,N,Y,0,175500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16835,-5109,1,0,0,0,Laborers,2.0,1
5105395,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,-10932,-575,1,0,0,0,Secretaries,1.0,1
5105391,F,N,Y,0,39600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22220,365243,1,0,0,0,,2.0,1
5105350,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24185,365243,1,0,0,0,,1.0,1
5105303,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12280,-940,1,0,0,0,Laborers,3.0,1
5105276,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-16127,-4775,1,0,1,0,,2.0,1
5105260,M,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-10305,-210,1,0,0,1,Laborers,1.0,1
5105257,M,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13527,-1153,1,0,0,0,High skill tech staff,2.0,1
5105238,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11931,-271,1,1,1,0,Sales staff,2.0,1
5105224,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15068,-2067,1,0,0,0,Sales staff,3.0,1
5105113,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10583,-1184,1,1,0,0,Laborers,3.0,1
5100246,F,N,N,2,90000.0,State servant,Higher education,Married,Office apartment,-12532,-127,1,0,0,0,Managers,4.0,1
5117914,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,1
5100071,F,N,Y,0,270000.0,Working,Incomplete higher,Civil marriage,Rented apartment,-11930,-734,1,0,0,0,,2.0,1
5118390,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,1
5118347,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,1
5118320,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20109,-857,1,1,1,0,,2.0,1
5100050,F,N,N,3,135000.0,Working,Incomplete higher,Married,Office apartment,-12544,-1131,1,1,0,0,Core staff,5.0,1
5100049,M,N,N,2,225000.0,Working,Secondary / secondary special,Married,Rented apartment,-10135,-979,1,0,0,0,,4.0,1
5117579,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19317,-11542,1,0,0,0,Medicine staff,2.0,1
5100026,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-11796,-2134,1,0,0,0,Laborers,2.0,1
5100015,F,N,Y,2,45000.0,Working,Secondary / secondary special,Married,House / apartment,-13624,-2836,1,1,0,0,Laborers,4.0,1
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863,-96,1,1,0,0,,4.0,1
5100002,F,N,Y,2,118350.0,Working,Secondary / secondary special,Married,House / apartment,-10355,-3260,1,0,0,0,Cooking staff,4.0,1
5100080,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16388,365243,1,0,0,0,,3.0,1
5100126,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,1
5117864,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,1
5100211,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13832,-430,1,1,0,0,Laborers,4.0,1
5100186,F,Y,Y,1,540000.0,Working,Higher education,Separated,House / apartment,-17547,-4387,1,0,0,0,Core staff,2.0,1
5100167,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15410,-188,1,1,1,0,Waiters/barmen staff,2.0,1
5100160,F,N,Y,1,202500.0,Working,Secondary / secondary special,Civil marriage,With parents,-13214,-2805,1,0,1,0,Sales staff,3.0,1
5117773,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,1
5100142,F,N,Y,0,121500.0,Working,Higher education,Married,House / apartment,-15930,-3748,1,1,0,0,Laborers,2.0,1
5023398,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1.0,1
5018433,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,3.0,1
5010363,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1.0,1
5023168,F,N,N,0,153000.0,Pensioner,Lower secondary,Married,House / apartment,-23361,365243,1,0,0,0,,2.0,1
5009582,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,1
5010067,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,-18388,-7830,1,0,0,0,Core staff,1.0,1
5021874,M,Y,N,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,1
5023342,M,Y,Y,0,900000.0,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2.0,1
5113231,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11177,-4205,1,0,0,0,Laborers,3.0,1
5021444,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,-13315,-5204,1,1,1,0,Core staff,2.0,1
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,1
5009445,F,Y,N,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13855,-739,1,1,0,0,,2.0,1
5010494,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4.0,1
5010369,F,Y,Y,1,157500.0,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2.0,1
5010231,M,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,2.0,1
5021684,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,1
5010690,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0,1
5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0,1
5023351,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2.0,1
5022417,F,Y,Y,1,157500.0,Working,Higher education,Married,With parents,-10845,-521,1,0,0,1,High skill tech staff,3.0,1
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3.0,1
5010360,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-14832,-7404,1,1,0,0,,3.0,1
5021707,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,1
5021475,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,1
5021486,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-1218,1,0,1,1,Laborers,3.0,1
5021471,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20407,365243,1,0,1,0,,2.0,1
5022385,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-8738,-126,1,1,0,0,Sales staff,2.0,1
5021854,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,1
5021862,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,1
5113138,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,-13263,-5269,1,0,0,0,Managers,2.0,1
5023610,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12525,-143,1,0,0,0,,2.0,1
5010047,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2.0,1
5021717,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17039,-2986,1,0,1,0,Sales staff,2.0,1
5021709,F,N,Y,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,1
5010053,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2.0,1
5023623,F,N,N,2,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4.0,1
5010961,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,1,0,0,1,Laborers,2.0,1
5021453,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-21148,365243,1,0,1,0,,2.0,1
5021566,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15097,-5027,1,0,0,0,,2.0,1
5021569,F,N,Y,2,126000.0,Working,Higher education,Married,House / apartment,-12428,-4900,1,0,1,1,High skill tech staff,4.0,1
5023630,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1.0,1
5023151,M,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,3.0,1
5009178,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0,1
5009546,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,1
5010199,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2.0,1
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,1
5022481,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-8145,365243,1,0,0,0,,1.0,1
5090587,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-13038,-1617,1,0,0,1,,2.0,1
5010764,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0,1
5009856,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-10276,-556,1,1,1,0,Drivers,1.0,1
5010990,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2.0,1
5010114,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1.0,1
5021608,F,Y,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-21269,365243,1,0,1,0,,2.0,1
5022659,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13810,-1252,1,0,1,0,Private service staff,1.0,1
5023087,F,Y,N,1,175500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,2.0,1
5009215,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2.0,1
5009209,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2.0,1
5010190,F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15602,-5061,1,0,1,0,Sales staff,2.0,1
5021975,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3.0,1
5009193,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0,1
5009264,F,N,N,0,40500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21091,365243,1,0,0,0,,1.0,1
5090855,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2.0,1
